Training Metrics,,,
Variable: 行人侧,MAE: 1.0239350852021115e-05,RMSE: 1.5822981690927508e-05,R2: 0.9452269054275397
,,,
Testing Metrics,,,
Variable: 行人侧,MAE: 1.2900677227588389e-05,RMSE: 2.1089933044326318e-05,R2: 0.9103084319033015
