Training Metrics,,,
Variable: 行人侧,MAE: 3.384479667006334e-05,RMSE: 4.554392606529868e-05,R2: 0.6439751343523842
Variable: 呼吸高,MAE: 2.0721471849349398e-05,RMSE: 2.6693238824903715e-05,R2: 0.4954959132521404
Variable: 驾驶员,MAE: 4.8576106417537634e-05,RMSE: 6.124002718077075e-05,R2: 0.2424649181977494
,,,
Testing Metrics,,,
Variable: 行人侧,MAE: 3.185694393162183e-05,RMSE: 4.292306651887909e-05,R2: 0.6124688039853712
Variable: 呼吸高,MAE: 1.9336008257788502e-05,RMSE: 2.463283615986923e-05,R2: 0.5077331059482904
Variable: 驾驶员,MAE: 4.467036117125932e-05,RMSE: 5.6648034485509355e-05,R2: 0.33765479996029857
