训练集指标,,,
变量: 行人侧,MAE: 1.0486906557108463e-05,RMSE: 1.677591220219718e-05,R2: 0.9365788582976624
变量: 呼吸高,MAE: 6.705737295706716e-06,RMSE: 8.969178229399631e-06,R2: 0.922760379339561
变量: 驾驶员,MAE: 3.130469015846534e-05,RMSE: 4.076082272290156e-05,R2: 0.6195881021477532
,,,
测试集指标,,,
变量: 行人侧,MAE: 1.5059647126221786e-05,RMSE: 2.5112195477798214e-05,R2: 0.9051455717705044
变量: 呼吸高,MAE: 8.53345630595057e-06,RMSE: 1.1164559739054515e-05,R2: 0.9086735434956124
变量: 驾驶员,MAE: 3.861290601729764e-05,RMSE: 4.935126313907822e-05,R2: 0.5836770921829182
