训练集指标,,,
变量: 行人侧,MAE: 1.200477831268639e-05,RMSE: 2.0166959001417682e-05,R2: 0.8894712534436267
变量: 呼吸高,MAE: 8.48614083700562e-06,RMSE: 1.143026849760168e-05,R2: 0.8503186746767953
变量: 驾驶员,MAE: 3.4488397657947945e-05,RMSE: 4.540472779446774e-05,R2: 0.5872903828163885
,,,
测试集指标,,,
变量: 行人侧,MAE: 1.3860104868498599e-05,RMSE: 2.2450808995635876e-05,R2: 0.8721964476192532
变量: 呼吸高,MAE: 9.037415632810541e-06,RMSE: 1.229351677256808e-05,R2: 0.8452844758801558
变量: 驾驶员,MAE: 3.845131005238634e-05,RMSE: 4.701179578486074e-05,R2: 0.44174446279673174
