最佳参数,,,
优化器选择: 3,,,
最大训练轮数: 200,,,
批量大小: 93,,,
测试集比例: 0.11840261536253747,,,
随机种子: 51,,,
SVM核函数: poly,,,
SVM异常值比例: 0.08835180919708081,,,
,,,
训练集指标,,,
变量: 行人侧,MAE: 1.344660682085789e-05,RMSE: 2.0505279901606857e-05,R2: 0.9314547014510005
变量: 呼吸高,MAE: 8.137396958085216e-06,RMSE: 1.1690368592493278e-05,R2: 0.9036854614340345
变量: 驾驶员,MAE: 3.373812575618964e-05,RMSE: 4.356941615755076e-05,R2: 0.5471772111532813
,,,
测试集指标,,,
变量: 行人侧,MAE: 1.3110633670836745e-05,RMSE: 1.834858592467794e-05,R2: 0.9050668277617061
变量: 呼吸高,MAE: 8.847335012312396e-06,RMSE: 1.22754987271493e-05,R2: 0.8757247610366372
变量: 驾驶员,MAE: 3.3778012612372146e-05,RMSE: 4.5150543066001016e-05,R2: 0.5393610746074293
