训练集指标,,,
变量: 行人侧,MAE: 1.2213973155998434e-05,RMSE: 1.992864217194439e-05,R2: 0.9105012055653677
变量: 呼吸高,MAE: 7.83366005103489e-06,RMSE: 1.0672413358459729e-05,R2: 0.8906395976121211
变量: 驾驶员,MAE: 3.317771453179619e-05,RMSE: 4.2976272658636564e-05,R2: 0.577111668916518
,,,
测试集指标,,,
变量: 行人侧,MAE: 1.6419075647984763e-05,RMSE: 2.8251157764309982e-05,R2: 0.8799503924540646
变量: 呼吸高,MAE: 9.344423708462895e-06,RMSE: 1.2272578491048122e-05,R2: 0.8896467723131805
变量: 驾驶员,MAE: 3.826238972387325e-05,RMSE: 4.995232722627784e-05,R2: 0.5734742893609254
