训练集指标,,,
变量: 行人侧,MAE: 1.1333253975871314e-05,RMSE: 1.8536808796701718e-05,R2: 0.8899464149210622
变量: 呼吸高,MAE: 7.723095141714899e-06,RMSE: 1.0558678901222377e-05,R2: 0.8553416794114472
变量: 驾驶员,MAE: 3.3738327313543905e-05,RMSE: 4.374873125870402e-05,R2: 0.5979670984340577
,,,
测试集指标,,,
变量: 行人侧,MAE: 1.3520278240622551e-05,RMSE: 2.2208660021772145e-05,R2: 0.8579057310361907
变量: 呼吸高,MAE: 8.773637528110348e-06,RMSE: 1.2231344466487395e-05,R2: 0.8038430215205266
变量: 驾驶员,MAE: 3.354781902354929e-05,RMSE: 4.296402142317547e-05,R2: 0.5296194948964593
