训练集指标,,,
变量: 行人侧,MAE: 1.1861418500983367e-05,RMSE: 1.9431501397796872e-05,R2: 0.8973858787119072
变量: 呼吸高,MAE: 8.10990146150657e-06,RMSE: 1.0865048680309982e-05,R2: 0.8647559683635087
变量: 驾驶员,MAE: 3.394740540044641e-05,RMSE: 4.4309192374713665e-05,R2: 0.6069660149364124
,,,
测试集指标,,,
变量: 行人侧,MAE: 1.4887794798104552e-05,RMSE: 2.2654183474039388e-05,R2: 0.8698704996142698
变量: 呼吸高,MAE: 9.235838894804741e-06,RMSE: 1.2354704941025681e-05,R2: 0.8437405207949132
变量: 驾驶员,MAE: 3.804328356576448e-05,RMSE: 4.63973746410527e-05,R2: 0.45624135885626793
