训练集指标,,,
变量: 行人侧,MAE: 1.1259353641781034e-05,RMSE: 1.7267526330159343e-05,R2: 0.9328073111502952
变量: 呼吸高,MAE: 7.5020713181516274e-06,RMSE: 1.0125169062092973e-05,R2: 0.9015673015921162
变量: 驾驶员,MAE: 3.2583477091117436e-05,RMSE: 4.231096969213835e-05,R2: 0.5901035411586906
,,,
测试集指标,,,
变量: 行人侧,MAE: 1.5386655457091128e-05,RMSE: 2.4876971176585803e-05,R2: 0.9069142398090068
变量: 呼吸高,MAE: 8.417402073650449e-06,RMSE: 1.1370427635090118e-05,R2: 0.9052744794427072
变量: 驾驶员,MAE: 3.852865424898721e-05,RMSE: 5.056661655566437e-05,R2: 0.5629193765430226
